State,District,Market,Commodity,Arrival_Date,Modal_Price,Arrivals
Maharashtra,Nashik,Lasalgaon,Onion,15/12/2000,388.83,48.4
Maharashtra,Nashik,Lasalgaon,Onion,17/12/2000,381.84,37.3
Maharashtra,Nashik,Lasalgaon,Onion,19/12/2000,396.38,55.1
Maharashtra,Nashik,Lasalgaon,Onion,21/12/2000,392.7,41.5
Maharashtra,Nashik,Lasalgaon,Onion,23/12/2000,394.51,9.8
Maharashtra,Nashik,Lasalgaon,Onion,25/12/2000,403.21,22.3
Maharashtra,Nashik,Lasalgaon,Onion,27/12/2000,385.12,63.5
Maharashtra,Nashik,Lasalgaon,Onion,29/12/2000,392.95,49.7
Maharashtra,Nashik,Lasalgaon,Onion,31/12/2000,412.74,35.4
Maharashtra,Nashik,Lasalgaon,Onion,02/01/2001,415.09,45.6
Maharashtra,Nashik,Lasalgaon,Onion,04/01/2001,410.66,63.5
Maharashtra,Nashik,Lasalgaon,Onion,06/01/2001,428.6,53.5
Maharashtra,Nashik,Lasalgaon,Onion,08/01/2001,419.13,55.7
Maharashtra,Nashik,Lasalgaon,Onion,10/01/2001,410.8,33.5
Maharashtra,Nashik,Lasalgaon,Onion,12/01/2001,431.41,38.5
Maharashtra,Nashik,Lasalgaon,Onion,14/01/2001,433.93,47.7
Maharashtra,Nashik,Lasalgaon,Onion,16/01/2001,429.1,77.7
Maharashtra,Nashik,Lasalgaon,Onion,18/01/2001,432.0,51.6
Maharashtra,Nashik,Lasalgaon,Onion,20/01/2001,437.05,53.3
Maharashtra,Nashik,Lasalgaon,Onion,22/01/2001,448.11,47.8
Maharashtra,Nashik,Lasalgaon,Onion,24/01/2001,428.45,56.9
Maharashtra,Nashik,Lasalgaon,Onion,26/01/2001,452.91,43.8
Maharashtra,Nashik,Lasalgaon,Onion,28/01/2001,441.54,54.6
Maharashtra,Nashik,Lasalgaon,Onion,30/01/2001,450.24,35.9
Maharashtra,Nashik,Lasalgaon,Onion,01/02/2001,456.07,52.7
Maharashtra,Nashik,Lasalgaon,Onion,03/02/2001,459.45,45.0
Maharashtra,Nashik,Lasalgaon,Onion,05/02/2001,458.57,59.8
Maharashtra,Nashik,Lasalgaon,Onion,07/02/2001,447.15,15.7
Maharashtra,Nashik,Lasalgaon,Onion,09/02/2001,450.75,32.0
Maharashtra,Nashik,Lasalgaon,Onion,11/02/2001,473.86,40.2
Maharashtra,Nashik,Lasalgaon,Onion,13/02/2001,465.69,37.0
Maharashtra,Nashik,Lasalgaon,Onion,15/02/2001,476.67,51.9
Maharashtra,Nashik,Lasalgaon,Onion,17/02/2001,479.68,68.2
Maharashtra,Nashik,Lasalgaon,Onion,19/02/2001,475.53,49.8
Maharashtra,Nashik,Lasalgaon,Onion,21/02/2001,465.41,53.5
Maharashtra,Nashik,Lasalgaon,Onion,23/02/2001,492.61,28.6
Maharashtra,Nashik,Lasalgaon,Onion,25/02/2001,484.9,25.9
Maharashtra,Nashik,Lasalgaon,Onion,27/02/2001,468.21,59.0
Maharashtra,Nashik,Lasalgaon,Onion,01/03/2001,495.73,29.0
Maharashtra,Nashik,Lasalgaon,Onion,03/03/2001,479.66,32.6
Maharashtra,Nashik,Lasalgaon,Onion,05/03/2001,483.19,52.0
Maharashtra,Nashik,Lasalgaon,Onion,07/03/2001,463.17,40.9
Maharashtra,Nashik,Lasalgaon,Onion,09/03/2001,502.24,48.2
Maharashtra,Nashik,Lasalgaon,Onion,11/03/2001,507.36,37.1
Maharashtra,Nashik,Lasalgaon,Onion,13/03/2001,507.47,35.2
Maharashtra,Nashik,Lasalgaon,Onion,15/03/2001,480.03,34.3
Maharashtra,Nashik,Lasalgaon,Onion,17/03/2001,471.73,36.0
Maharashtra,Nashik,Lasalgaon,Onion,19/03/2001,495.35,48.8
Maharashtra,Nashik,Lasalgaon,Onion,21/03/2001,482.62,39.2
Maharashtra,Nashik,Lasalgaon,Onion,23/03/2001,493.25,38.7
Maharashtra,Nashik,Lasalgaon,Onion,25/03/2001,506.5,22.1
Maharashtra,Nashik,Lasalgaon,Onion,27/03/2001,490.28,38.6
Maharashtra,Nashik,Lasalgaon,Onion,29/03/2001,497.75,52.1
Maharashtra,Nashik,Lasalgaon,Onion,31/03/2001,519.62,50.0
Maharashtra,Nashik,Lasalgaon,Onion,02/04/2001,483.13,10.1
Maharashtra,Nashik,Lasalgaon,Onion,04/04/2001,499.85,52.5
Maharashtra,Nashik,Lasalgaon,Onion,06/04/2001,503.57,47.6
Maharashtra,Nashik,Lasalgaon,Onion,08/04/2001,506.55,59.9
Maharashtra,Nashik,Lasalgaon,Onion,10/04/2001,491.15,51.7
Maharashtra,Nashik,Lasalgaon,Onion,12/04/2001,510.17,45.0
Maharashtra,Nashik,Lasalgaon,Onion,14/04/2001,492.06,39.7
Maharashtra,Nashik,Lasalgaon,Onion,16/04/2001,514.35,42.7
Maharashtra,Nashik,Lasalgaon,Onion,18/04/2001,491.11,28.7
Maharashtra,Nashik,Lasalgaon,Onion,20/04/2001,484.71,61.9
Maharashtra,Nashik,Lasalgaon,Onion,22/04/2001,510.38,53.1
Maharashtra,Nashik,Lasalgaon,Onion,24/04/2001,498.93,68.0
Maharashtra,Nashik,Lasalgaon,Onion,26/04/2001,485.28,66.4
Maharashtra,Nashik,Lasalgaon,Onion,28/04/2001,484.92,47.0
Maharashtra,Nashik,Lasalgaon,Onion,30/04/2001,490.18,59.3
Maharashtra,Nashik,Lasalgaon,Onion,02/05/2001,499.31,46.4
Maharashtra,Nashik,Lasalgaon,Onion,04/05/2001,483.41,45.3
Maharashtra,Nashik,Lasalgaon,Onion,06/05/2001,481.11,53.7
Maharashtra,Nashik,Lasalgaon,Onion,08/05/2001,481.02,28.9
Maharashtra,Nashik,Lasalgaon,Onion,10/05/2001,463.62,52.2
Maharashtra,Nashik,Lasalgaon,Onion,12/05/2001,480.8,44.2
Maharashtra,Nashik,Lasalgaon,Onion,14/05/2001,485.14,36.3
Maharashtra,Nashik,Lasalgaon,Onion,16/05/2001,472.59,30.3
Maharashtra,Nashik,Lasalgaon,Onion,18/05/2001,471.39,53.6
Maharashtra,Nashik,Lasalgaon,Onion,20/05/2001,483.06,21.7
Maharashtra,Nashik,Lasalgaon,Onion,22/05/2001,482.49,43.9
Maharashtra,Nashik,Lasalgaon,Onion,24/05/2001,462.61,24.3
Maharashtra,Nashik,Lasalgaon,Onion,26/05/2001,482.07,54.4
Maharashtra,Nashik,Lasalgaon,Onion,28/05/2001,459.34,58.4
Maharashtra,Nashik,Lasalgaon,Onion,30/05/2001,451.36,39.0
Maharashtra,Nashik,Lasalgaon,Onion,01/06/2001,462.16,39.1
Maharashtra,Nashik,Lasalgaon,Onion,03/06/2001,437.6,29.9
Maharashtra,Nashik,Lasalgaon,Onion,05/06/2001,438.85,12.4
Maharashtra,Nashik,Lasalgaon,Onion,07/06/2001,457.46,21.1
Maharashtra,Nashik,Lasalgaon,Onion,09/06/2001,451.86,47.7
Maharashtra,Nashik,Lasalgaon,Onion,11/06/2001,455.59,37.6
Maharashtra,Nashik,Lasalgaon,Onion,13/06/2001,448.9,45.7
Maharashtra,Nashik,Lasalgaon,Onion,15/06/2001,449.27,58.9
Maharashtra,Nashik,Lasalgaon,Onion,17/06/2001,446.26,42.2
Maharashtra,Nashik,Lasalgaon,Onion,19/06/2001,440.52,40.8
Maharashtra,Nashik,Lasalgaon,Onion,21/06/2001,439.74,54.9
Maharashtra,Nashik,Lasalgaon,Onion,23/06/2001,426.39,29.4
Maharashtra,Nashik,Lasalgaon,Onion,25/06/2001,421.9,44.7
Maharashtra,Nashik,Lasalgaon,Onion,27/06/2001,429.98,43.7
Maharashtra,Nashik,Lasalgaon,Onion,29/06/2001,430.19,45.8
Maharashtra,Nashik,Lasalgaon,Onion,01/07/2001,424.77,39.3
Maharashtra,Nashik,Lasalgaon,Onion,03/07/2001,424.26,41.1
Maharashtra,Nashik,Lasalgaon,Onion,05/07/2001,407.32,18.0
Maharashtra,Nashik,Lasalgaon,Onion,07/07/2001,417.84,42.5
Maharashtra,Nashik,Lasalgaon,Onion,09/07/2001,413.04,32.1
Maharashtra,Nashik,Lasalgaon,Onion,11/07/2001,384.36,22.5
Maharashtra,Nashik,Lasalgaon,Onion,13/07/2001,406.3,52.7
Maharashtra,Nashik,Lasalgaon,Onion,15/07/2001,417.76,48.4
Maharashtra,Nashik,Lasalgaon,Onion,17/07/2001,406.44,52.8
Maharashtra,Nashik,Lasalgaon,Onion,19/07/2001,389.23,34.7
Maharashtra,Nashik,Lasalgaon,Onion,21/07/2001,378.6,53.6
Maharashtra,Nashik,Lasalgaon,Onion,23/07/2001,397.84,50.9
Maharashtra,Nashik,Lasalgaon,Onion,25/07/2001,371.44,26.3
Maharashtra,Nashik,Lasalgaon,Onion,27/07/2001,386.27,66.6
Maharashtra,Nashik,Lasalgaon,Onion,29/07/2001,391.18,42.7
Maharashtra,Nashik,Lasalgaon,Onion,31/07/2001,389.19,50.3
Maharashtra,Nashik,Lasalgaon,Onion,02/08/2001,388.18,62.2
Maharashtra,Nashik,Lasalgaon,Onion,04/08/2001,383.82,38.3
Maharashtra,Nashik,Lasalgaon,Onion,06/08/2001,368.06,28.7
Maharashtra,Nashik,Lasalgaon,Onion,08/08/2001,375.39,52.6
Maharashtra,Nashik,Lasalgaon,Onion,10/08/2001,361.84,25.4
Maharashtra,Nashik,Lasalgaon,Onion,12/08/2001,355.1,69.5
Maharashtra,Nashik,Lasalgaon,Onion,14/08/2001,359.9,54.0
Maharashtra,Nashik,Lasalgaon,Onion,16/08/2001,357.95,50.8
Maharashtra,Nashik,Lasalgaon,Onion,18/08/2001,379.07,84.8
Maharashtra,Nashik,Lasalgaon,Onion,20/08/2001,366.96,34.3
Maharashtra,Nashik,Lasalgaon,Onion,22/08/2001,356.94,42.6
Maharashtra,Nashik,Lasalgaon,Onion,24/08/2001,358.46,38.0
Maharashtra,Nashik,Lasalgaon,Onion,26/08/2001,357.23,50.0
Maharashtra,Nashik,Lasalgaon,Onion,28/08/2001,369.92,49.4
Maharashtra,Nashik,Lasalgaon,Onion,30/08/2001,359.05,27.5
Maharashtra,Nashik,Lasalgaon,Onion,01/09/2001,337.98,43.1
Maharashtra,Nashik,Lasalgaon,Onion,03/09/2001,354.76,33.8
Maharashtra,Nashik,Lasalgaon,Onion,05/09/2001,343.11,56.1
Maharashtra,Nashik,Lasalgaon,Onion,07/09/2001,354.66,57.9
Maharashtra,Nashik,Lasalgaon,Onion,09/09/2001,347.69,19.5
Maharashtra,Nashik,Lasalgaon,Onion,11/09/2001,351.29,55.1
Maharashtra,Nashik,Lasalgaon,Onion,13/09/2001,347.63,57.0
Maharashtra,Nashik,Lasalgaon,Onion,15/09/2001,337.84,42.8
Maharashtra,Nashik,Lasalgaon,Onion,17/09/2001,344.09,48.4
Maharashtra,Nashik,Lasalgaon,Onion,19/09/2001,351.72,52.5
Maharashtra,Nashik,Lasalgaon,Onion,21/09/2001,338.14,49.5
Maharashtra,Nashik,Lasalgaon,Onion,23/09/2001,336.71,64.0
Maharashtra,Nashik,Lasalgaon,Onion,25/09/2001,345.81,29.5
Maharashtra,Nashik,Lasalgaon,Onion,27/09/2001,352.51,41.0
Maharashtra,Nashik,Lasalgaon,Onion,29/09/2001,351.56,43.9
Maharashtra,Nashik,Lasalgaon,Onion,01/10/2001,349.93,57.4
Maharashtra,Nashik,Lasalgaon,Onion,03/10/2001,356.51,57.3
Maharashtra,Nashik,Lasalgaon,Onion,05/10/2001,337.36,48.2
Maharashtra,Nashik,Lasalgaon,Onion,07/10/2001,352.56,54.2
Maharashtra,Nashik,Lasalgaon,Onion,09/10/2001,343.61,28.8
Maharashtra,Nashik,Lasalgaon,Onion,11/10/2001,341.63,47.9
Maharashtra,Nashik,Lasalgaon,Onion,13/10/2001,332.11,12.6
Maharashtra,Nashik,Lasalgaon,Onion,15/10/2001,338.81,68.0
Maharashtra,Nashik,Lasalgaon,Onion,17/10/2001,349.0,42.5
Maharashtra,Nashik,Lasalgaon,Onion,19/10/2001,341.47,65.3
Maharashtra,Nashik,Lasalgaon,Onion,21/10/2001,341.71,20.6
Maharashtra,Nashik,Lasalgaon,Onion,23/10/2001,358.65,20.0
Maharashtra,Nashik,Lasalgaon,Onion,25/10/2001,343.99,67.5
Maharashtra,Nashik,Lasalgaon,Onion,27/10/2001,348.78,39.8
Maharashtra,Nashik,Lasalgaon,Onion,29/10/2001,346.97,46.5
Maharashtra,Nashik,Lasalgaon,Onion,31/10/2001,362.84,54.9
Maharashtra,Nashik,Lasalgaon,Onion,02/11/2001,359.97,9.5
Maharashtra,Nashik,Lasalgaon,Onion,04/11/2001,354.13,39.3
Maharashtra,Nashik,Lasalgaon,Onion,06/11/2001,348.53,25.7
Maharashtra,Nashik,Lasalgaon,Onion,08/11/2001,355.5,13.4
Maharashtra,Nashik,Lasalgaon,Onion,10/11/2001,373.4,59.9
Maharashtra,Nashik,Lasalgaon,Onion,12/11/2001,375.38,63.0
Maharashtra,Nashik,Lasalgaon,Onion,14/11/2001,384.69,62.0
Maharashtra,Nashik,Lasalgaon,Onion,16/11/2001,370.61,51.2
Maharashtra,Nashik,Lasalgaon,Onion,18/11/2001,363.89,25.8
Maharashtra,Nashik,Lasalgaon,Onion,20/11/2001,373.71,25.6
Maharashtra,Nashik,Lasalgaon,Onion,22/11/2001,394.4,55.7
Maharashtra,Nashik,Lasalgaon,Onion,24/11/2001,379.1,61.2
Maharashtra,Nashik,Lasalgaon,Onion,26/11/2001,392.58,50.1
Maharashtra,Nashik,Lasalgaon,Onion,28/11/2001,381.13,18.1
Maharashtra,Nashik,Lasalgaon,Onion,30/11/2001,398.33,46.5
Maharashtra,Nashik,Lasalgaon,Onion,02/12/2001,401.35,29.3
Maharashtra,Nashik,Lasalgaon,Onion,04/12/2001,392.16,85.7
Maharashtra,Nashik,Lasalgaon,Onion,06/12/2001,400.77,39.2
Maharashtra,Nashik,Lasalgaon,Onion,08/12/2001,397.25,46.4
Maharashtra,Nashik,Lasalgaon,Onion,10/12/2001,396.25,36.3
Maharashtra,Nashik,Lasalgaon,Onion,12/12/2001,405.52,38.7
Maharashtra,Nashik,Lasalgaon,Onion,14/12/2001,403.77,33.7
Maharashtra,Nashik,Lasalgaon,Onion,16/12/2001,409.77,37.1
Maharashtra,Nashik,Lasalgaon,Onion,18/12/2001,412.08,60.4
Maharashtra,Nashik,Lasalgaon,Onion,20/12/2001,427.05,53.8
Maharashtra,Nashik,Lasalgaon,Onion,22/12/2001,422.25,39.8
Maharashtra,Nashik,Lasalgaon,Onion,24/12/2001,407.14,36.2
Maharashtra,Nashik,Lasalgaon,Onion,26/12/2001,433.55,47.2
Maharashtra,Nashik,Lasalgaon,Onion,28/12/2001,434.61,57.8
Maharashtra,Nashik,Lasalgaon,Onion,30/12/2001,434.16,50.3
Maharashtra,Nashik,Lasalgaon,Onion,01/01/2002,439.76,24.5
Maharashtra,Nashik,Lasalgaon,Onion,03/01/2002,450.21,46.9
Maharashtra,Nashik,Lasalgaon,Onion,05/01/2002,417.42,33.9
Maharashtra,Nashik,Lasalgaon,Onion,07/01/2002,436.28,56.9
Maharashtra,Nashik,Lasalgaon,Onion,09/01/2002,443.26,37.9
Maharashtra,Nashik,Lasalgaon,Onion,11/01/2002,460.88,25.6
Maharashtra,Nashik,Lasalgaon,Onion,13/01/2002,450.95,58.4
Maharashtra,Nashik,Lasalgaon,Onion,15/01/2002,460.79,33.6
Maharashtra,Nashik,Lasalgaon,Onion,17/01/2002,464.87,47.2
Maharashtra,Nashik,Lasalgaon,Onion,19/01/2002,458.89,66.5
Maharashtra,Nashik,Lasalgaon,Onion,21/01/2002,476.74,79.7
Maharashtra,Nashik,Lasalgaon,Onion,23/01/2002,493.03,47.1
Maharashtra,Nashik,Lasalgaon,Onion,25/01/2002,477.92,45.9
Maharashtra,Nashik,Lasalgaon,Onion,27/01/2002,487.76,70.3
Maharashtra,Nashik,Lasalgaon,Onion,29/01/2002,500.35,62.5
Maharashtra,Nashik,Lasalgaon,Onion,31/01/2002,513.23,62.2
Maharashtra,Nashik,Lasalgaon,Onion,02/02/2002,511.04,72.3
Maharashtra,Nashik,Lasalgaon,Onion,04/02/2002,488.7,51.7
Maharashtra,Nashik,Lasalgaon,Onion,06/02/2002,506.5,46.6
Maharashtra,Nashik,Lasalgaon,Onion,08/02/2002,507.17,59.7
Maharashtra,Nashik,Lasalgaon,Onion,10/02/2002,502.1,28.7
Maharashtra,Nashik,Lasalgaon,Onion,12/02/2002,496.15,22.7
Maharashtra,Nashik,Lasalgaon,Onion,14/02/2002,482.89,32.9
Maharashtra,Nashik,Lasalgaon,Onion,16/02/2002,531.17,50.6
Maharashtra,Nashik,Lasalgaon,Onion,18/02/2002,511.22,30.5
Maharashtra,Nashik,Lasalgaon,Onion,20/02/2002,523.28,16.0
Maharashtra,Nashik,Lasalgaon,Onion,22/02/2002,511.34,55.5
Maharashtra,Nashik,Lasalgaon,Onion,24/02/2002,524.59,42.2
Maharashtra,Nashik,Lasalgaon,Onion,26/02/2002,513.71,46.9
Maharashtra,Nashik,Lasalgaon,Onion,28/02/2002,519.45,29.4
Maharashtra,Nashik,Lasalgaon,Onion,02/03/2002,515.34,41.6
Maharashtra,Nashik,Lasalgaon,Onion,04/03/2002,521.97,31.8
Maharashtra,Nashik,Lasalgaon,Onion,06/03/2002,529.71,34.2
Maharashtra,Nashik,Lasalgaon,Onion,08/03/2002,538.63,45.4
Maharashtra,Nashik,Lasalgaon,Onion,10/03/2002,507.09,60.5
Maharashtra,Nashik,Lasalgaon,Onion,12/03/2002,543.28,55.1
Maharashtra,Nashik,Lasalgaon,Onion,14/03/2002,524.25,35.8
Maharashtra,Nashik,Lasalgaon,Onion,16/03/2002,522.67,45.4
Maharashtra,Nashik,Lasalgaon,Onion,18/03/2002,509.99,51.8
Maharashtra,Nashik,Lasalgaon,Onion,20/03/2002,528.23,53.4
Maharashtra,Nashik,Lasalgaon,Onion,22/03/2002,530.52,34.8
Maharashtra,Nashik,Lasalgaon,Onion,24/03/2002,541.7,52.8
Maharashtra,Nashik,Lasalgaon,Onion,26/03/2002,519.25,31.9
Maharashtra,Nashik,Lasalgaon,Onion,28/03/2002,511.89,38.5
Maharashtra,Nashik,Lasalgaon,Onion,30/03/2002,539.48,62.5
Maharashtra,Nashik,Lasalgaon,Onion,01/04/2002,545.19,41.9
Maharashtra,Nashik,Lasalgaon,Onion,03/04/2002,535.78,42.9
Maharashtra,Nashik,Lasalgaon,Onion,05/04/2002,546.14,54.1
Maharashtra,Nashik,Lasalgaon,Onion,07/04/2002,482.58,49.3
Maharashtra,Nashik,Lasalgaon,Onion,09/04/2002,540.52,10.1
Maharashtra,Nashik,Lasalgaon,Onion,11/04/2002,546.87,39.9
Maharashtra,Nashik,Lasalgaon,Onion,13/04/2002,539.81,74.1
Maharashtra,Nashik,Lasalgaon,Onion,15/04/2002,532.89,27.6
Maharashtra,Nashik,Lasalgaon,Onion,17/04/2002,518.34,39.9
Maharashtra,Nashik,Lasalgaon,Onion,19/04/2002,547.58,75.3
Maharashtra,Nashik,Lasalgaon,Onion,21/04/2002,524.41,45.3
Maharashtra,Nashik,Lasalgaon,Onion,23/04/2002,507.94,41.5
Maharashtra,Nashik,Lasalgaon,Onion,25/04/2002,538.12,54.8
Maharashtra,Nashik,Lasalgaon,Onion,27/04/2002,509.28,17.6
Maharashtra,Nashik,Lasalgaon,Onion,29/04/2002,505.38,58.9
Maharashtra,Nashik,Lasalgaon,Onion,01/05/2002,547.24,29.4
Maharashtra,Nashik,Lasalgaon,Onion,03/05/2002,516.42,42.6
Maharashtra,Nashik,Lasalgaon,Onion,05/05/2002,514.12,39.2
Maharashtra,Nashik,Lasalgaon,Onion,07/05/2002,520.45,21.4
Maharashtra,Nashik,Lasalgaon,Onion,09/05/2002,502.44,45.8
Maharashtra,Nashik,Lasalgaon,Onion,11/05/2002,505.25,21.9
Maharashtra,Nashik,Lasalgaon,Onion,13/05/2002,511.62,48.5
Maharashtra,Nashik,Lasalgaon,Onion,15/05/2002,523.83,48.3
Maharashtra,Nashik,Lasalgaon,Onion,17/05/2002,515.86,13.0
Maharashtra,Nashik,Lasalgaon,Onion,19/05/2002,517.91,60.9
Maharashtra,Nashik,Lasalgaon,Onion,21/05/2002,493.58,51.0
Maharashtra,Nashik,Lasalgaon,Onion,23/05/2002,501.34,37.5
Maharashtra,Nashik,Lasalgaon,Onion,25/05/2002,473.26,59.7
Maharashtra,Nashik,Lasalgaon,Onion,27/05/2002,499.1,20.6
Maharashtra,Nashik,Lasalgaon,Onion,29/05/2002,498.53,67.0
Maharashtra,Nashik,Lasalgaon,Onion,31/05/2002,508.15,41.3
Maharashtra,Nashik,Lasalgaon,Onion,02/06/2002,502.66,52.4
Maharashtra,Nashik,Lasalgaon,Onion,04/06/2002,495.52,40.4
Maharashtra,Nashik,Lasalgaon,Onion,06/06/2002,484.89,49.8
Maharashtra,Nashik,Lasalgaon,Onion,08/06/2002,456.18,74.2
Maharashtra,Nashik,Lasalgaon,Onion,10/06/2002,473.41,51.4
Maharashtra,Nashik,Lasalgaon,Onion,12/06/2002,477.74,51.3
Maharashtra,Nashik,Lasalgaon,Onion,14/06/2002,468.97,52.8
Maharashtra,Nashik,Lasalgaon,Onion,16/06/2002,501.76,34.9
Maharashtra,Nashik,Lasalgaon,Onion,18/06/2002,475.12,65.4
Maharashtra,Nashik,Lasalgaon,Onion,20/06/2002,488.13,55.0
Maharashtra,Nashik,Lasalgaon,Onion,22/06/2002,455.38,48.9
Maharashtra,Nashik,Lasalgaon,Onion,24/06/2002,468.13,37.0
Maharashtra,Nashik,Lasalgaon,Onion,26/06/2002,462.76,38.5
Maharashtra,Nashik,Lasalgaon,Onion,28/06/2002,468.04,30.3
Maharashtra,Nashik,Lasalgaon,Onion,30/06/2002,449.62,62.7
Maharashtra,Nashik,Lasalgaon,Onion,02/07/2002,451.59,53.2
Maharashtra,Nashik,Lasalgaon,Onion,04/07/2002,451.18,45.6
Maharashtra,Nashik,Lasalgaon,Onion,06/07/2002,445.72,21.8
Maharashtra,Nashik,Lasalgaon,Onion,08/07/2002,427.0,43.0
Maharashtra,Nashik,Lasalgaon,Onion,10/07/2002,452.69,34.9
Maharashtra,Nashik,Lasalgaon,Onion,12/07/2002,414.71,36.2
Maharashtra,Nashik,Lasalgaon,Onion,14/07/2002,423.96,30.8
Maharashtra,Nashik,Lasalgaon,Onion,16/07/2002,433.01,10.9
Maharashtra,Nashik,Lasalgaon,Onion,18/07/2002,431.38,29.7
Maharashtra,Nashik,Lasalgaon,Onion,20/07/2002,412.68,59.7
Maharashtra,Nashik,Lasalgaon,Onion,22/07/2002,420.48,46.0
Maharashtra,Nashik,Lasalgaon,Onion,24/07/2002,420.28,22.3
Maharashtra,Nashik,Lasalgaon,Onion,26/07/2002,415.59,49.5
Maharashtra,Nashik,Lasalgaon,Onion,28/07/2002,417.84,38.7
Maharashtra,Nashik,Lasalgaon,Onion,30/07/2002,415.55,43.6
Maharashtra,Nashik,Lasalgaon,Onion,01/08/2002,418.31,46.5
Maharashtra,Nashik,Lasalgaon,Onion,03/08/2002,417.47,51.7
Maharashtra,Nashik,Lasalgaon,Onion,05/08/2002,401.46,45.4
Maharashtra,Nashik,Lasalgaon,Onion,07/08/2002,389.71,45.3
Maharashtra,Nashik,Lasalgaon,Onion,09/08/2002,407.86,15.2
Maharashtra,Nashik,Lasalgaon,Onion,11/08/2002,412.81,50.8
Maharashtra,Nashik,Lasalgaon,Onion,13/08/2002,398.06,48.5
Maharashtra,Nashik,Lasalgaon,Onion,15/08/2002,392.51,40.6
Maharashtra,Nashik,Lasalgaon,Onion,17/08/2002,407.8,46.6
Maharashtra,Nashik,Lasalgaon,Onion,19/08/2002,374.31,60.1
Maharashtra,Nashik,Lasalgaon,Onion,21/08/2002,381.57,65.3
Maharashtra,Nashik,Lasalgaon,Onion,23/08/2002,396.45,33.3
Maharashtra,Nashik,Lasalgaon,Onion,25/08/2002,386.42,75.3
Maharashtra,Nashik,Lasalgaon,Onion,27/08/2002,367.07,65.6
Maharashtra,Nashik,Lasalgaon,Onion,29/08/2002,384.34,30.9
Maharashtra,Nashik,Lasalgaon,Onion,31/08/2002,391.94,20.7
Maharashtra,Nashik,Lasalgaon,Onion,02/09/2002,397.49,35.2
Maharashtra,Nashik,Lasalgaon,Onion,04/09/2002,374.27,93.7
Maharashtra,Nashik,Lasalgaon,Onion,06/09/2002,377.9,21.0
Maharashtra,Nashik,Lasalgaon,Onion,08/09/2002,368.17,75.5
Maharashtra,Nashik,Lasalgaon,Onion,10/09/2002,374.79,56.3
Maharashtra,Nashik,Lasalgaon,Onion,12/09/2002,365.12,54.9
Maharashtra,Nashik,Lasalgaon,Onion,14/09/2002,365.89,58.2
Maharashtra,Nashik,Lasalgaon,Onion,16/09/2002,378.24,58.8
Maharashtra,Nashik,Lasalgaon,Onion,18/09/2002,357.08,40.7
Maharashtra,Nashik,Lasalgaon,Onion,20/09/2002,370.76,65.9
Maharashtra,Nashik,Lasalgaon,Onion,22/09/2002,384.09,49.7
Maharashtra,Nashik,Lasalgaon,Onion,24/09/2002,376.02,50.6
Maharashtra,Nashik,Lasalgaon,Onion,26/09/2002,358.2,62.0
Maharashtra,Nashik,Lasalgaon,Onion,28/09/2002,371.14,46.4
Maharashtra,Nashik,Lasalgaon,Onion,30/09/2002,359.8,46.0
Maharashtra,Nashik,Lasalgaon,Onion,02/10/2002,370.92,34.5
Maharashtra,Nashik,Lasalgaon,Onion,04/10/2002,365.16,64.6
Maharashtra,Nashik,Lasalgaon,Onion,06/10/2002,371.09,34.0
Maharashtra,Nashik,Lasalgaon,Onion,08/10/2002,370.75,39.0
Maharashtra,Nashik,Lasalgaon,Onion,10/10/2002,374.84,28.7
Maharashtra,Nashik,Lasalgaon,Onion,12/10/2002,370.26,56.4
Maharashtra,Nashik,Lasalgaon,Onion,14/10/2002,381.5,73.6
Maharashtra,Nashik,Lasalgaon,Onion,16/10/2002,358.87,51.9
Maharashtra,Nashik,Lasalgaon,Onion,18/10/2002,369.51,41.4
Maharashtra,Nashik,Lasalgaon,Onion,20/10/2002,372.12,40.5
Maharashtra,Nashik,Lasalgaon,Onion,22/10/2002,373.93,38.0
Maharashtra,Nashik,Lasalgaon,Onion,24/10/2002,384.13,52.5
Maharashtra,Nashik,Lasalgaon,Onion,26/10/2002,388.93,53.4
Maharashtra,Nashik,Lasalgaon,Onion,28/10/2002,380.36,38.0
Maharashtra,Nashik,Lasalgaon,Onion,30/10/2002,376.32,42.9
Maharashtra,Nashik,Lasalgaon,Onion,01/11/2002,376.69,32.3
Maharashtra,Nashik,Lasalgaon,Onion,03/11/2002,399.34,41.9
Maharashtra,Nashik,Lasalgaon,Onion,05/11/2002,390.11,75.2
Maharashtra,Nashik,Lasalgaon,Onion,07/11/2002,389.85,58.4
Maharashtra,Nashik,Lasalgaon,Onion,09/11/2002,402.39,42.9
Maharashtra,Nashik,Lasalgaon,Onion,11/11/2002,395.88,53.6
Maharashtra,Nashik,Lasalgaon,Onion,13/11/2002,402.43,44.1
Maharashtra,Nashik,Lasalgaon,Onion,15/11/2002,399.57,12.8
Maharashtra,Nashik,Lasalgaon,Onion,17/11/2002,402.47,40.2
Maharashtra,Nashik,Lasalgaon,Onion,19/11/2002,397.48,24.0
Maharashtra,Nashik,Lasalgaon,Onion,21/11/2002,402.39,62.7
Maharashtra,Nashik,Lasalgaon,Onion,23/11/2002,402.42,47.7
Maharashtra,Nashik,Lasalgaon,Onion,25/11/2002,409.15,40.2
Maharashtra,Nashik,Lasalgaon,Onion,27/11/2002,401.32,31.4
Maharashtra,Nashik,Lasalgaon,Onion,29/11/2002,417.8,30.5
